signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
34764,2021-12-23 00:00:00,1.13243,3,1.13117,1.13423,1.13052,1.13291,1.006152,1.054306,0.782225,59.81744,0,1.433575,-0.373563,0.153587,0.23389,-0.393217,0.25372,1.424221,0.0,0.213632,0,0,29,4.670274,1.13288,1.13387,1.13229,1.13265,1.007914,0.980911,0.836001,59.050456,0,0.458035,-1.565217,-0.020306,0.227197,-0.379195,0.153587,1.433575,-0.002648,0.156565,0,0,30,4.648391,1.13243,1.13422,1.13167,1.13419,1.007611,1.032271,0.950123,62.146429,0,0.598362,-0.431818,0.155177,0.226742,-0.364842,-0.020306,0.458035,-0.019423,-0.054756,0,0,31,4.777859,34768,10.0,0,1,1
34766,2021-12-23 08:00:00,1.13374,1,1.13243,1.13422,1.13167,1.13419,1.007611,1.032271,0.950123,62.146429,0,0.598362,-0.431818,0.155177,0.226742,-0.364842,-0.020306,0.458035,-0.019423,-0.054756,0,0,31,4.777859,1.13419,1.13419,1.13374,1.13374,1.009005,0.943567,0.949818,60.702223,0,0.26916,0.0,-0.039692,0.213465,-0.35117,0.155177,0.598362,0.0,0.182916,0,0,32,4.740064,1.13374,1.13406,1.13106,1.13206,1.005901,0.768238,0.880023,55.51533,0,0.904648,-0.595238,-0.148402,0.21744,-0.338639,-0.039692,0.26916,0.0,-0.236386,0,0,33,4.598696,34767,10.0,0,1,1
34806,2022-01-03 00:00:00,1.1365,3,1.13481,1.13864,1.13381,1.13864,1.00543,1.215274,0.796032,66.685587,0,1.781929,-0.261097,0.336366,0.243573,0.179332,0.175355,1.50736,-0.002644,0.229842,0,6,13,5.150004,1.13864,1.13864,1.13748,1.13775,1.008977,1.01567,0.903365,63.629623,0,0.425472,-0.303371,-0.078225,0.233635,0.194045,0.336366,1.781929,0.0,0.323687,0,6,14,5.075808,1.1365,1.13788,1.135,1.13587,1.006707,0.798978,0.931623,57.622569,0,0.736627,-1.380952,-0.055464,0.235416,0.209122,-0.078225,0.425472,-0.109866,-0.218026,0,5,15,4.918697,34808,10.0,0,1,1
34807,2022-01-03 04:00:00,1.13587,3,1.13864,1.13864,1.13748,1.13775,1.008977,1.01567,0.903365,63.629623,0,0.425472,-0.303371,-0.078225,0.233635,0.194045,0.336366,1.781929,0.0,0.323687,0,6,14,5.075808,1.1365,1.13788,1.135,1.13587,1.006707,0.798978,0.931623,57.622569,0,0.736627,-1.380952,-0.055464,0.235416,0.209122,-0.078225,0.425472,-0.109866,-0.218026,0,5,15,4.918697,1.13587,1.13587,1.13361,1.1338,1.005287,0.589452,0.921186,51.821485,0,0.626478,-0.091787,-0.182572,0.233238,0.217891,-0.055464,0.736627,0.0,-0.122467,0,4,16,4.745105,34808,10.0,0,1,1
34837,2022-01-10 04:00:00,1.13503,3,1.13566,1.13648,1.13551,1.13594,1.007488,1.103577,0.710562,62.476225,0,0.324353,-0.535714,0.024649,0.214996,0.164701,0.483415,1.644078,-0.000881,0.497394,0,0,25,4.924556,1.13555,1.13604,1.13497,1.13503,1.006991,0.927078,0.756958,59.341039,0,0.580356,-0.115385,-0.045814,0.206532,0.167595,0.024649,0.324353,-0.034333,-0.047556,0,0,26,4.84833,1.13503,1.13518,1.1332,1.13349,1.005139,0.723893,0.742621,54.368692,0,0.384454,-0.188312,-0.135864,0.204518,0.168815,-0.045814,0.580356,0.0,-0.155951,0,0,27,4.719054,34839,40.0,1,0,1
34855,2022-01-13 04:00:00,1.1439,3,1.1444,1.14527,1.14383,1.14412,1.013716,1.070049,1.297388,72.985801,0,0.66648,-1.035714,-0.024473,0.230455,0.182249,0.295351,1.769733,0.0,0.383515,0,0,43,5.604307,1.14403,1.14481,1.14359,1.1439,1.013868,0.974574,1.44071,72.129541,0,0.500805,-2.384615,-0.011365,0.221653,0.185563,-0.024473,0.66648,-0.007866,-0.020982,0,0,44,5.586153,1.1439,1.14473,1.14358,1.14411,1.014126,0.925722,1.564432,72.461655,0,0.471154,-1.52381,0.018355,0.212963,0.191061,-0.011365,0.500805,0.0,-0.000874,0,0,45,5.603482,34856,-30.0,0,1,0
34950,2022-02-04 00:00:00,1.14365,3,1.13669,1.14515,1.13615,1.14439,1.016813,1.257117,1.905719,79.637197,0,2.56168,-0.07013,0.672848,0.287926,-0.583368,0.725792,2.191023,0.0,0.836048,0,0,29,5.626578,1.14439,1.14498,1.14263,1.14387,1.022623,1.105997,2.123025,78.162604,0,0.677153,-2.384615,-0.04546,0.282156,-0.56499,0.672848,2.56168,0.0,0.570347,0,0,30,5.583676,1.14365,1.1454,1.14319,1.14521,1.023285,1.051643,2.35795,79.229891,0,0.487942,-0.294872,0.13622,0.27548,-0.549236,-0.04546,0.677153,-0.019233,0.04901,0,0,31,5.694152,34951,-30.0,0,1,0
34980,2022-02-11 00:00:00,1.1427,3,1.1408,1.14949,1.1375,1.14646,0.997915,1.179965,0.488305,62.339918,1,2.793794,-0.583039,0.493694,0.292794,0.312257,-0.312064,1.679591,0.000877,-0.064135,1,3,0,5.796975,1.14645,1.14752,1.14071,1.14274,1.000729,0.524957,0.476917,52.742011,0,1.350678,-0.54717,-0.324658,0.315332,0.349196,0.493694,2.793794,-0.000872,0.282198,0,3,1,5.490313,1.1427,1.14303,1.13858,1.14024,0.999084,0.106248,0.50748,47.454301,0,0.733188,-0.674797,-0.215744,0.321326,0.378776,-0.324658,1.350678,-0.0035,-0.186726,0,4,0,5.283098,34980,40.0,1,0,1
35094,2022-03-10 00:00:00,1.10704,3,1.10142,1.10953,1.10044,1.10919,1.019164,1.277443,2.112032,64.27211,0,1.382649,-0.126126,0.700511,0.518285,-1.87128,0.400392,1.028358,0.0,0.573037,0,6,13,2.63165,1.10918,1.1095,1.10617,1.10761,1.025592,1.072404,2.479816,61.929936,0,0.511443,-0.917197,-0.141747,0.503426,-1.89062,0.700511,1.382649,-0.000902,0.520701,0,5,14,2.492755,1.10704,1.10782,1.10418,1.10513,1.024238,0.922021,2.687805,58.336452,0,0.445883,-0.497382,-0.17283,0.492042,-1.915847,-0.141747,0.511443,-0.051462,-0.1799,0,4,15,2.273941,35095,10.0,0,1,1
35095,2022-03-10 04:00:00,1.10513,3,1.10918,1.1095,1.10617,1.10761,1.025592,1.072404,2.479816,61.929936,0,0.511443,-0.917197,-0.141747,0.503426,-1.89062,0.700511,1.382649,-0.000902,0.520701,0,5,14,2.492755,1.10704,1.10782,1.10418,1.10513,1.024238,0.922021,2.687805,58.336452,0,0.445883,-0.497382,-0.17283,0.492042,-1.915847,-0.141747,0.511443,-0.051462,-0.1799,0,4,15,2.273941,1.10513,1.10626,1.10453,1.1059,1.024982,0.89707,2.884392,59.129409,0,0.354556,-0.779221,0.069627,0.467752,-1.940261,-0.17283,0.445883,0.0,0.031698,0,3,16,2.341984,35097,10.0,0,1,1
35126,2022-03-17 08:00:00,1.10344,1,1.10354,1.10523,1.10076,1.10513,1.009771,1.078951,1.269071,62.9007,0,0.344396,-1.748428,0.143874,0.437359,-2.276832,0.309022,1.729784,0.005437,0.525109,0,0,45,2.273941,1.10514,1.1052,1.10298,1.10344,1.011269,0.91317,1.272146,59.063766,0,0.684392,-0.270588,-0.154064,0.421111,-2.256366,0.143874,0.344396,0.000905,0.201679,0,0,46,2.124266,1.10344,1.10672,1.10221,1.1053,1.010349,0.975553,1.342154,61.823907,0,0.856163,-0.66129,0.16828,0.419519,-2.209902,-0.154064,0.684392,0.0,-0.069811,0,0,47,2.288971,35126,-30.0,0,1,0
35275,2022-04-21 04:00:00,1.08357,3,1.08427,1.08573,1.08399,1.08542,1.007529,1.058075,0.833664,59.135105,0,0.84717,-0.243478,0.10595,0.275509,-1.071115,0.127272,1.686359,-0.001845,0.164478,0,0,25,0.499346,1.08492,1.08546,1.08311,1.08357,1.006764,0.82099,0.872149,53.687338,0,0.617259,-0.340741,-0.124588,0.271758,-1.075537,0.10595,0.84717,-0.046065,-0.081182,0,0,26,0.329466,1.08357,1.08436,1.08236,1.08322,1.00608,0.762336,0.898413,52.698215,0,0.762292,-2.457143,-0.032311,0.265616,-1.079231,-0.124588,0.617259,0.0,-0.069245,0,0,27,0.297262,35276,-30.0,0,1,0
35278,2022-04-21 16:00:00,1.08912,1,1.08322,1.09362,1.08317,1.09214,1.008236,1.28128,1.286136,68.584046,0,1.737923,-0.005605,0.816745,0.312975,-1.067871,-0.032311,0.762292,0.0,0.074836,0,0,28,1.111579,1.09214,1.09253,1.08747,1.08913,1.012454,0.979588,1.418939,61.124169,0,1.296711,-0.551495,-0.276367,0.324608,-1.070327,0.816745,1.737923,0.0,0.396983,0,0,29,0.838284,1.08912,1.0896,1.08332,1.08435,1.00833,0.651693,1.415291,51.537308,0,1.526136,-0.215933,-0.439895,0.344118,-1.086135,-0.276367,1.296711,-0.000918,-0.38162,0,0,30,0.401162,35278,40.0,1,0,1
35335,2022-05-05 04:00:00,1.06139,3,1.05489,1.06311,1.05149,1.06223,1.003743,1.328368,1.048038,62.592423,1,2.6951,-0.463215,0.690999,0.406456,-2.447074,-0.038866,1.375555,-0.000948,-0.092165,0,0,27,0.0,1.062,1.06277,1.06038,1.06138,1.01293,1.107008,1.246506,60.751536,0,0.520099,-1.612903,-0.058415,0.39381,-2.459166,0.690999,2.6951,-0.021653,0.845467,0,0,28,0.0,1.06139,1.06419,1.06097,1.06126,1.013976,1.008301,1.403706,60.481095,0,0.880437,-2.230769,-0.01225,0.387394,-2.474469,-0.058415,0.520099,0.000942,0.05564,0,0,29,0.0,35337,20.0,0,1,1
35337,2022-05-05 12:00:00,1.06002,1,1.06139,1.06419,1.06097,1.06126,1.013976,1.008301,1.403706,60.481095,0,0.880437,-2.230769,-0.01225,0.387394,-2.474469,-0.058415,0.520099,0.000942,0.05564,0,0,29,0.0,1.06126,1.06194,1.05817,1.06003,1.011418,0.876869,1.49362,57.648333,0,1.474949,-1.512195,-0.116034,0.385544,-2.494462,-0.01225,0.880437,0.0,-0.263909,0,0,30,0.0,1.06002,1.06077,1.05457,1.05533,1.00776,0.567774,1.483503,48.332763,0,1.685689,-0.162047,-0.444411,0.401564,-2.524348,-0.116034,1.474949,-0.000943,-0.34021,0,0,31,0.0,35337,40.0,1,0,1
35521,2022-06-17 04:00:00,1.05408,3,1.056,1.06013,1.05459,1.05497,1.01821,1.107893,1.662803,57.291301,0,0.940211,-0.368932,-0.097633,0.534735,-0.243433,1.245277,1.648016,0.000947,1.13255,0,3,2,0.0,1.05466,1.05605,1.05354,1.05408,1.017626,0.974558,1.845002,56.103949,0,0.410209,-0.931034,-0.055024,0.513968,-0.275458,-0.097633,0.940211,-0.029385,-0.099565,0,3,3,0.0,1.05408,1.05427,1.05174,1.05277,1.015671,0.861377,1.916203,54.319466,0,1.028744,-0.78626,-0.124434,0.495015,-0.308719,-0.055024,0.410209,0.0,-0.170853,0,3,4,0.0,35522,10.0,0,1,1
35544,2022-06-23 00:00:00,1.05647,3,1.05308,1.06059,1.05305,1.0575,1.005858,1.013894,0.992072,59.557297,0,1.872851,-0.006787,0.417967,0.388959,-0.928208,0.216512,1.454044,0.001899,0.246559,0,1,2,0.0,1.0575,1.05844,1.05635,1.05687,1.008882,0.900007,1.036675,58.286579,0,0.662157,-0.825397,-0.05961,0.375517,-0.920705,0.417967,1.872851,0.0,0.313375,0,1,3,0.0,1.05647,1.05752,1.0561,1.05742,1.007864,0.922898,0.983769,59.106876,0,0.521323,-0.389474,0.089841,0.358105,-0.909605,-0.05961,0.662157,-0.037848,-0.023666,0,1,4,0.0,35546,40.0,1,0,1
35652,2022-07-19 00:00:00,1.01387,3,1.01368,1.02011,1.01241,1.01671,1.016108,1.069878,1.890885,69.08355,0,1.154551,-0.419142,0.29802,0.450596,-3.296043,0.06215,0.997156,0.0,0.045457,0,1,12,0.0,1.01671,1.01775,1.01408,1.01438,1.017676,0.893703,1.991509,62.414982,0,0.526771,-0.128755,-0.229697,0.445214,-3.283449,0.29802,1.154551,0.0,0.164953,0,1,13,0.0,1.01387,1.01484,1.01286,1.0129,1.016583,0.797394,2.063169,58.548932,0,0.317106,-0.041237,-0.095765,0.42798,-3.271754,-0.229697,0.526771,-0.050277,-0.120306,0,1,14,0.0,35654,0.0,0,1,0
35714,2022-08-02 08:00:00,1.02712,1,1.02592,1.02938,1.02524,1.02865,1.010268,1.028729,1.316006,62.213574,0,0.555603,-0.249084,0.265396,0.430094,-0.964531,-0.136451,0.551561,-0.008772,0.067347,0,0,20,0.0,1.02865,1.02866,1.02611,1.02711,1.011135,0.867034,1.388264,59.11882,0,1.100512,-0.649351,-0.149935,0.417705,-0.940021,0.265396,0.555603,0.0,0.084858,0,0,21,0.0,1.02712,1.02766,1.02152,1.02407,1.006234,0.635579,1.366661,53.464926,0,1.359292,-0.836066,-0.297831,0.431847,-0.921944,-0.149935,1.100512,0.000974,-0.44732,0,0,22,0.0,35714,40.0,1,0,1
35754,2022-08-11 00:00:00,1.02978,3,1.0324,1.03686,1.03052,1.03249,1.017655,1.161716,1.673069,72.032883,0,2.44738,-20.888889,0.008717,0.361489,-0.239872,0.986042,1.562851,-0.000969,0.861293,0,0,30,0.0,1.03249,1.03283,1.02944,1.02975,1.016284,0.940137,1.749235,64.463315,0,1.239612,-0.113139,-0.266084,0.360076,-0.206162,0.008717,2.44738,0.0,-0.104801,0,0,31,0.0,1.02978,1.03047,1.02935,1.02982,1.016094,0.891068,1.841064,64.565761,0,0.596709,-10.75,0.003884,0.342102,-0.174409,-0.266084,1.239612,0.002913,-0.008743,0,0,32,0.0,35756,0.0,0,1,0
35884,2022-09-09 16:00:00,1.00445,1,1.00725,1.01133,1.00584,1.01066,1.021654,1.070643,2.44947,69.737059,0,1.256626,-0.41349,0.337403,0.425656,-1.230518,0.282949,0.781145,0.0,0.144366,0,1,16,0.0,1.01065,1.01072,1.00345,1.00445,1.019139,0.786639,2.529723,58.123181,0,1.236011,-0.16129,-0.617253,0.449394,-1.220195,0.337403,1.256626,-0.000989,-0.237612,0,1,17,0.0,1.00445,1.00625,1.00321,1.0054,1.018884,0.794305,2.62254,59.241457,0,1.405764,-1.305263,0.09449,0.438498,-1.20556,-0.617253,1.236011,0.0,-0.023917,0,1,18,0.0,35886,-30.0,0,1,0
35890,2022-09-12 16:00:00,1.01415,1,1.00779,1.01978,1.00776,1.01918,1.020704,1.115648,2.851295,72.343363,0,1.34204,-0.002634,1.117565,0.468401,-1.121455,0.076405,0.631515,0.0,0.086405,0,0,22,0.0,1.01918,1.01918,1.01291,1.01415,1.024436,0.901092,2.810934,63.948869,0,1.244868,-0.246521,-0.495982,0.481261,-1.106592,1.117565,1.34204,0.0,0.511034,0,0,23,0.0,1.01415,1.01442,1.01046,1.01437,1.020429,0.874944,2.747886,64.144838,0,1.077918,-16.772727,0.021688,0.474674,-1.074085,-0.495982,1.244868,0.0,-0.241877,0,0,24,0.0,35891,20.0,0,1,1
35965,2022-09-29 04:00:00,0.96891,3,0.9702,0.97509,0.97007,0.97362,1.018658,1.009784,2.192627,56.146958,0,0.657854,-0.038012,0.351266,0.594066,-1.697685,1.205949,1.522993,0.001031,1.302214,0,4,16,0.0,0.97309,0.97371,0.96891,0.96892,1.017275,0.798461,2.141652,50.375449,0,0.428749,-0.002398,-0.430376,0.589694,-1.742228,0.351266,0.657854,-0.054436,-0.119579,0,3,17,0.0,0.96891,0.96996,0.96745,0.96859,1.015724,0.783916,2.135426,49.986923,0,0.533027,-3.5625,-0.033038,0.56627,-1.780908,-0.430376,0.428749,-0.001032,-0.150685,0,2,18,0.0,35966,40.0,1,0,1
35972,2022-09-30 08:00:00,0.97993,1,0.98171,0.9844,0.98096,0.98252,1.032842,1.026023,3.305445,63.873397,0,0.479848,-0.925926,0.082441,0.58819,-1.882567,0.378058,0.619329,0.038723,0.411489,0,0,23,0.0,0.98252,0.98293,0.97943,0.97991,1.031245,0.890717,3.502127,60.127049,0,0.826723,-0.183908,-0.266351,0.573144,-1.915298,0.082441,0.479848,0.0,-0.15597,0,0,24,0.0,0.97993,0.98538,0.97901,0.9833,1.031237,0.92637,3.786705,63.150247,0,1.26574,-0.272997,0.342723,0.576643,-1.933418,-0.266351,0.826723,0.002041,-0.042882,0,0,25,0.0,35972,-30.0,0,1,0
35989,2022-10-05 04:00:00,0.99761,3,0.99702,0.99997,0.99603,0.99855,1.025969,1.135645,2.484091,72.596564,0,0.769608,-0.647059,0.153222,0.568472,-1.904812,0.463381,1.278306,0.0,0.507568,0,0,40,0.0,0.99854,0.99902,0.99702,0.99761,1.027279,1.00372,2.740309,70.849371,0,0.363702,-0.634409,-0.093223,0.542684,-1.873533,0.153222,0.769608,-0.001001,0.099395,0,0,41,0.0,0.99761,0.99908,0.99596,0.99662,1.026435,0.908407,2.940981,68.966777,0,0.832929,-0.666667,-0.099336,0.526783,-1.842819,-0.093223,0.363702,0.0,-0.106317,0,0,42,0.0,35990,0.0,0,1,0
36031,2022-10-14 04:00:00,0.97679,3,0.97746,0.98061,0.97685,0.97772,1.011633,1.069518,1.165128,56.296852,0,0.889903,-2.346154,0.026592,0.549103,-0.913303,1.090571,2.541411,-0.001023,1.277306,0,2,1,0.0,0.97707,0.97787,0.97617,0.97679,1.010944,0.924107,1.245977,54.775088,0,0.406695,-2.214286,-0.028665,0.522798,-0.909745,0.026592,0.889903,-0.066481,-0.069612,0,2,2,0.0,0.97679,0.98087,0.97678,0.97816,1.011782,0.960052,1.366749,56.634723,0,0.749131,-0.007299,0.140059,0.514642,-0.906237,-0.028665,0.406695,0.0,0.062489,0,2,3,0.0,36031,-30.0,0,1,0
36079,2022-10-26 04:00:00,0.99471,3,0.99536,0.99697,0.99507,0.99677,1.022611,1.039944,2.315091,71.951345,0,0.464842,-0.205674,0.141457,0.432188,-0.289249,0.794687,1.356488,0.0,0.785974,0,1,14,0.0,0.99633,0.99674,0.99436,0.99471,1.021811,0.895124,2.446499,66.864794,0,0.418493,-0.216049,-0.162862,0.419454,-0.254099,0.141457,0.464842,-0.044143,-0.071352,0,1,15,0.0,0.99471,0.99608,0.99451,0.99546,1.021521,0.878685,2.527908,67.758467,0,0.596837,-0.266667,0.075342,0.400465,-0.216066,-0.162862,0.418493,0.0,0.015085,0,1,16,0.0,36080,-30.0,0,1,0
36151,2022-11-11 04:00:00,1.01663,3,1.01426,1.02218,1.01426,1.0208,1.02085,1.213543,2.235304,70.878644,0,0.962451,0.0,0.640674,0.593109,0.947169,0.195218,2.494472,0.000986,0.321461,0,1,2,0.0,1.02068,1.02068,1.01631,1.01663,1.023251,0.953332,2.442501,64.85337,0,0.934554,-0.079012,-0.398375,0.58455,0.981498,0.640674,0.962451,-0.011755,0.202118,0,1,3,0.0,1.01663,1.02231,1.01662,1.0219,1.024402,1.047181,2.798645,68.49804,0,0.929699,-0.001898,0.515706,0.579769,1.012433,-0.398375,0.934554,0.0,0.030503,0,1,4,0.0,36151,-30.0,0,1,0
36207,2022-11-24 12:00:00,1.04195,1,1.04234,1.04485,1.04176,1.0434,1.022693,1.043321,2.302569,71.123104,0,0.724078,-0.54717,0.101591,0.363485,3.252779,0.256154,0.691789,0.0,0.242485,0,5,15,0.0,1.0434,1.04398,1.04001,1.04194,1.021445,0.92322,2.496566,67.179463,0,1.121829,-1.321918,-0.140123,0.365211,3.242264,0.101591,0.724078,0.0,-0.167985,0,4,16,0.0,1.04195,1.04293,1.03819,1.04228,1.019771,0.884734,2.653117,67.629601,0,1.115467,-11.393939,0.031661,0.371497,3.231905,-0.140123,1.121829,0.00096,-0.174998,0,3,17,0.0,36208,20.0,0,1,1
36328,2022-12-22 16:00:00,1.06112,1,1.064,1.06595,1.06261,1.06463,1.003519,1.008112,0.536814,57.358415,0,0.959445,-2.206349,0.059175,0.341514,1.872853,0.099625,0.642162,0.00094,0.004706,0,1,16,0.0,1.06464,1.06562,1.06036,1.06113,1.001355,0.389862,0.532753,48.591056,0,1.029857,-0.219373,-0.330779,0.353573,1.865483,0.059175,0.959445,0.000939,-0.211743,0,1,17,0.0,1.06112,1.06185,1.05821,1.05842,0.999815,0.002185,0.59899,43.097992,0,1.327226,-0.077778,-0.255097,0.353724,1.846644,-0.330779,1.029857,-0.000942,-0.202761,0,2,0,0.0,36329,10.0,0,1,1
36354,2022-12-30 00:00:00,1.06599,3,1.06552,1.06904,1.06362,1.06819,1.003108,1.109574,0.6663,64.1429,0,1.827713,-0.71161,0.249956,0.319995,1.266694,-0.010324,1.172028,0.001877,0.043267,0,0,23,0.0,1.0682,1.06834,1.06601,1.06618,1.004958,0.801541,0.636528,57.229426,0,0.919029,-0.084158,-0.189461,0.313308,1.257874,0.249956,1.827713,0.000936,0.224704,0,0,24,0.0,1.06599,1.06694,1.06544,1.06604,1.004187,0.754881,0.627581,56.770454,0,0.473296,-11.0,0.00469,0.301018,1.253485,-0.189461,0.919029,-0.017821,-0.05347,0,0,25,0.0,36356,0.0,0,1,0
36361,2023-01-02 04:00:00,1.06909,3,1.07119,1.0713,1.06949,1.06997,1.008613,1.00428,0.898665,62.917577,0,0.792363,-0.393443,-0.114022,0.312081,1.231749,0.392131,2.182354,0.011204,0.333981,0,0,30,0.0,1.06967,1.07069,1.06858,1.0691,1.007737,0.866296,0.945278,60.160482,0,0.046997,-0.912281,-0.053316,0.304122,1.228482,-0.114022,0.792363,-0.028038,-0.085087,0,0,31,0.0,1.06909,1.07029,1.06803,1.0692,1.007161,0.836047,0.983616,60.375418,0,0.090333,-9.636364,0.010288,0.297471,1.227193,-0.053316,0.046997,-0.000935,-0.05147,0,0,32,0.0,36363,10.0,0,1,1
36396,2023-01-10 00:00:00,1.0728,3,1.07251,1.07606,1.07115,1.07501,1.023169,1.018152,2.60342,71.80427,0,1.27912,-0.544,0.232556,0.404968,0.721161,0.491375,1.05736,0.000932,0.468035,0,1,7,0.00093,1.07503,1.07541,1.07301,1.07326,1.025374,0.902141,2.79934,67.697581,0,0.750419,-0.141243,-0.164918,0.392628,0.717282,0.232556,1.27912,0.00186,0.173645,0,1,8,0.303747,1.0728,1.07396,1.07206,1.07362,1.024747,0.869371,2.97318,68.101745,0,0.88566,-0.902439,0.076377,0.377102,0.716524,-0.164918,0.750419,-0.04286,-0.088536,0,1,9,0.337177,36400,0.0,0,1,0
36416,2023-01-13 08:00:00,1.08375,1,1.0844,1.08679,1.0841,1.08556,1.015067,1.034946,1.575373,79.652578,0,0.595056,-0.258621,0.106857,0.368516,0.732963,0.016589,1.000092,-0.060826,0.015684,0,0,27,0.512178,1.08556,1.08561,1.08315,1.0837,1.014077,0.876037,1.651869,72.40868,0,0.680972,-0.295699,-0.171634,0.358995,0.746318,0.106857,0.595056,0.0,-0.08763,0,0,28,0.341423,1.08375,1.08645,1.08332,1.08425,1.0141,0.861313,1.723087,73.18525,0,1.29538,-0.86,0.046115,0.353803,0.756846,-0.171634,0.680972,0.004614,0.015695,0,0,29,0.391976,36417,40.0,1,0,1
36454,2023-01-23 16:00:00,1.08588,1,1.08922,1.09269,1.08872,1.09117,1.011873,1.030338,1.363977,66.323092,0,1.055945,-0.25641,0.178707,0.330887,1.42991,-0.02387,0.439372,-0.000918,-0.017449,0,1,19,1.023672,1.09116,1.09155,1.08533,1.08589,1.00802,0.653522,1.298265,54.282532,0,1.10584,-0.106262,-0.485316,0.349661,1.440579,0.178707,1.055945,-0.000916,-0.311375,0,0,20,0.542412,1.08588,1.0876,1.08462,1.08625,1.007337,0.683462,1.286618,54.883936,0,1.458513,-3.405405,0.034062,0.344173,1.445422,-0.485316,1.10584,-0.000921,-0.065418,0,0,21,0.575374,36458,-30.0,0,1,0
36501,2023-02-02 12:00:00,1.09988,1,1.10134,1.10256,1.10119,1.10201,1.021356,1.106748,1.97855,76.798592,0,0.654325,-0.223881,0.060798,0.309536,1.346798,0.2388,0.816175,0.0,0.246705,0,4,10,1.99726,1.10201,1.10218,1.0989,1.09988,1.019559,0.939209,2.1558,70.147274,0,1.134408,-0.460094,-0.193657,0.309284,1.352066,0.060798,0.654325,0.0,-0.207957,0,4,11,1.80747,1.09988,1.10043,1.09444,1.09454,1.015181,0.69357,2.178162,56.853259,0,1.75951,-0.018727,-0.487876,0.327683,1.354665,-0.193657,1.134408,0.0,-0.40586,0,4,12,1.328412,36501,40.0,1,0,1
36617,2023-03-01 20:00:00,1.06653,2,1.06423,1.06916,1.06399,1.06714,1.01134,1.124326,1.26684,63.084722,0,1.462658,-0.082474,0.272691,0.300127,-1.317358,0.482039,1.533036,0.0,0.476892,0,2,17,0.0,1.06714,1.06796,1.06435,1.06653,1.012072,0.990476,1.418015,61.56486,0,1.929803,-3.57377,-0.057195,0.303026,-1.304497,0.272691,1.462658,0.0,0.033835,0,2,18,0.0,1.06653,1.06713,1.06465,1.0669,1.012287,0.946895,1.512061,62.160362,0,0.622551,-5.081081,0.03468,0.297887,-1.292984,-0.057195,1.929803,0.0,0.028186,0,1,19,0.0,36618,0.0,0,1,0
36660,2023-03-13 00:00:00,1.06803,3,1.06218,1.07007,1.06121,1.06686,1.010917,1.139174,1.420671,68.583259,0,2.942287,-0.207265,0.43867,0.305494,-0.990425,0.38035,1.798278,0.0,0.322367,0,3,15,0.0,1.06686,1.06727,1.06359,1.0639,1.012923,0.970356,1.352947,59.704496,0,1.229654,-0.10473,-0.278222,0.309169,-0.981065,0.43867,2.942287,0.0,0.224272,0,3,16,0.0,1.06803,1.07026,1.06734,1.06818,1.017346,1.106413,1.626833,66.464875,0,1.032276,-4.6,0.014043,0.328464,-0.95343,-0.278222,1.229654,0.388194,0.352579,0,3,17,0.0,36661,-30.0,0,1,0
36696,2023-03-21 00:00:00,1.07169,3,1.07051,1.0731,1.07029,1.07254,1.015742,1.001082,1.770021,62.397338,0,0.925426,-0.108374,0.18927,0.377861,-0.319732,0.408213,1.093202,-0.000934,0.498601,0,3,17,0.236821,1.07254,1.07285,1.07142,1.07235,1.016165,0.938978,1.799167,61.970385,0,0.408533,-4.894737,-0.017718,0.360458,-0.277372,0.18927,0.925426,0.0,0.105579,0,2,18,0.219145,1.07169,1.07261,1.07152,1.07175,1.014909,0.882949,1.698615,60.561127,0,0.642765,-2.833333,0.005598,0.342163,-0.236492,-0.017718,0.408533,-0.061547,0.009333,0,1,19,0.163284,36699,-30.0,0,1,0
