candidate_mode,signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
broad_v2,627,2000-06-05 00:00:00,0.9457,3,0.944,0.9464,0.9418,0.946,1.018051,1.10065,2.031658,71.721056,0,0.748022,-1.1,0.211416,0.552704,1.109778,0.010595,1.481379,0.021191,0.074381,0,0,39,0.0,0.9463,0.9469,0.9457,0.9458,1.0228,0.996663,2.272326,71.259121,0,0.077652,-0.2,-0.052865,0.522396,1.187619,0.211416,0.748022,0.031712,0.414101,0,0,40,0.0,0.9457,0.9462,0.9433,0.9442,1.019906,0.87372,2.361486,67.512879,0,0.324151,-0.6,-0.158865,0.507843,1.269381,-0.052865,0.077652,-0.010573,-0.25378,0,0,41,0.0,628,10.0,0,1,1
broad_v2,628,2000-06-05 04:00:00,0.9439,3,0.9463,0.9469,0.9457,0.9458,1.0228,0.996663,2.272326,71.259121,0,0.077652,-0.2,-0.052865,0.522396,1.187619,0.211416,0.748022,0.031712,0.414101,0,0,40,0.0,0.9457,0.9462,0.9433,0.9442,1.019906,0.87372,2.361486,67.512879,0,0.324151,-0.6,-0.158865,0.507843,1.269381,-0.052865,0.077652,-0.010573,-0.25378,0,0,41,0.0,0.9439,0.9457,0.9439,0.945,1.020361,0.863726,2.464277,68.407209,0,0.764378,0.0,0.116402,0.484775,1.347725,-0.158865,0.324151,-0.031773,0.063606,0,0,42,0.0,631,10.0,0,1,1
broad_v2,643,2000-06-07 16:00:00,0.9545,1,0.9536,0.9603,0.9536,0.9571,1.01741,0.952516,2.195442,75.00038,0,1.506696,0.0,0.365688,0.475918,2.388779,-0.125813,0.59914,-0.020969,0.062959,0,0,55,0.0,0.9572,0.9581,0.9535,0.9549,1.015017,0.837571,1.951683,68.755687,0,1.648304,-0.608696,-0.240863,0.477351,2.469002,0.365688,1.506696,0.010448,-0.010487,0,0,56,0.0,0.9545,0.9627,0.9544,0.9612,1.016355,1.057839,2.206063,75.139265,0,1.513235,-0.014925,0.697045,0.502028,2.503849,-0.240863,1.648304,-0.041889,0.094389,0,0,57,0.0,643,-30.0,0,1,0
broad_v2,646,2000-06-08 04:00:00,0.9596,3,0.9608,0.9626,0.9602,0.9622,1.022634,1.012089,2.417263,75.978227,0,0.789167,-0.428571,0.1455,0.483501,2.553523,0.697045,1.513235,-0.041615,0.607712,0,0,58,0.0,0.9623,0.9626,0.958,0.9595,1.020053,0.851251,2.511385,69.189091,0,0.604291,-0.535714,-0.291819,0.484473,2.609067,0.1455,0.789167,0.010393,-0.229119,0,0,59,0.0,0.9596,0.96,0.9585,0.9592,1.020112,0.804661,2.55888,68.457133,0,0.724372,-1.75,-0.041701,0.461178,2.654608,-0.291819,0.604291,0.010422,0.052192,0,0,60,0.0,648,20.0,0,1,1
broad_v2,650,2000-06-08 20:00:00,0.9568,2,0.9597,0.97,0.9572,0.9661,1.017586,0.982146,2.716522,75.371222,0,1.657508,-0.390625,0.662457,0.51622,2.747645,0.072939,1.288531,0.0,0.062722,0,0,62,0.0,0.9661,0.9669,0.9508,0.9568,1.009417,0.604468,2.578083,57.107184,0,1.567992,-0.645161,-0.97199,0.604199,2.828752,0.662457,1.657508,0.0,-0.668617,0,0,63,0.0,0.9568,0.9578,0.9554,0.956,1.012427,0.550214,2.346301,55.853372,0,0.676376,-0.75,-0.083682,0.579443,2.875785,-0.97199,1.567992,0.0,0.483803,1,0,64,0.0,652,10.0,0,1,1
broad_v2,651,2000-06-09 00:00:00,0.9562,3,0.9661,0.9669,0.9508,0.9568,1.009417,0.604468,2.578083,57.107184,0,1.567992,-0.645161,-0.97199,0.604199,2.828752,0.662457,1.657508,0.0,-0.668617,0,0,63,0.0,0.9568,0.9578,0.9554,0.956,1.012427,0.550214,2.346301,55.853372,0,0.676376,-0.75,-0.083682,0.579443,2.875785,-0.97199,1.567992,0.0,0.483803,1,0,64,0.0,0.9562,0.9562,0.9539,0.9557,1.00962,0.517342,2.203152,55.362494,0,0.479767,-3.6,-0.052318,0.555413,2.921053,-0.083682,0.676376,0.020921,-0.157002,0,0,65,0.0,652,10.0,0,1,1
broad_v2,670,2000-06-14 00:00:00,0.9596,3,0.9621,0.9627,0.9585,0.9607,1.010885,0.976532,1.343173,60.981241,0,1.471183,-1.571429,-0.145727,0.46322,3.34454,0.530035,1.452924,-0.010393,0.230053,0,2,13,0.0,0.9607,0.9625,0.9587,0.9596,1.011269,0.862729,1.406262,58.773157,0,0.800384,-0.818182,-0.114631,0.458911,3.382034,-0.145727,1.471183,0.0,0.020866,0,2,14,0.0,0.9596,0.9611,0.9581,0.9609,1.010914,0.910369,1.511894,60.589375,0,0.500732,-1.153846,0.13529,0.447856,3.413519,-0.114631,0.800384,0.0,-0.062585,0,2,15,0.0,671,0.0,0,1,0
broad_v2,674,2000-06-14 16:00:00,0.9616,1,0.9609,0.9654,0.9603,0.9626,1.013758,0.922278,1.73969,63.057617,0,1.452173,-0.352941,0.176605,0.437104,3.472367,-0.010407,0.647179,0.0,0.041671,0,2,17,0.0,0.9628,0.965,0.9613,0.9616,1.014961,0.830172,1.82355,60.651314,0,1.60511,-0.25,-0.124792,0.433788,3.486689,0.176605,1.452173,0.020777,0.104134,0,2,18,0.0,0.9616,0.9619,0.9572,0.9591,1.009448,0.66751,1.700975,55.000581,0,1.497276,-0.76,-0.260661,0.438856,3.503389,-0.124792,1.60511,0.0,-0.426506,0,1,19,0.0,674,40.0,1,0,1
broad_v2,675,2000-06-14 20:00:00,0.9591,2,0.9628,0.965,0.9613,0.9616,1.014961,0.830172,1.82355,60.651314,0,1.60511,-0.25,-0.124792,0.433788,3.486689,0.176605,1.452173,0.020777,0.104134,0,2,18,0.0,0.9616,0.9619,0.9572,0.9591,1.009448,0.66751,1.700975,55.000581,0,1.497276,-0.76,-0.260661,0.438856,3.503389,-0.124792,1.60511,0.0,-0.426506,0,1,19,0.0,0.9591,0.9611,0.9575,0.9575,1.009435,0.557288,1.678813,51.681884,0,0.804926,0.0,-0.167102,0.435046,3.507258,-0.260661,1.497276,0.0,0.031341,0,0,20,0.0,677,10.0,0,1,1
broad_v2,689,2000-06-19 00:00:00,0.9637,3,0.9641,0.966,0.9632,0.9647,1.01368,0.941655,1.607331,64.934731,0,0.635437,-1.5,0.062196,0.439164,3.419198,0.726066,1.365836,0.0,0.784765,0,2,3,0.0,0.965,0.9654,0.9635,0.9643,1.014242,0.883517,1.692793,63.970372,0,0.036961,-1.142857,-0.072592,0.422038,3.404283,0.062196,0.635437,0.031098,0.031146,0,2,4,0.0,0.9637,0.9659,0.9635,0.9657,1.014599,0.918069,1.825686,65.880311,0,0.4059,-0.1,0.207104,0.409076,3.385265,-0.072592,0.036961,-0.062221,0.0,0,2,5,0.0,690,-15.0,0,0,0
broad_v2,693,2000-06-19 16:00:00,0.9622,1,0.9651,0.9693,0.9629,0.9632,1.014261,0.739737,1.95136,59.447169,0,1.47288,-0.157895,-0.197259,0.414873,3.355222,-0.041442,0.634245,-0.010361,-0.114108,0,2,7,0.0,0.9634,0.9649,0.9618,0.9623,1.013093,0.692927,1.946376,57.248461,0,1.522618,-0.454545,-0.114309,0.408609,3.337161,-0.197259,1.47288,0.020764,-0.114238,0,2,8,0.0,0.9622,0.9636,0.9585,0.9597,1.009631,0.5592,1.92952,51.340814,0,1.350719,-0.48,-0.260498,0.418409,3.309107,-0.114309,1.522618,-0.010392,-0.343107,0,2,9,0.0,694,40.0,1,0,1
broad_v2,733,2000-06-28 04:00:00,0.9453,3,0.9435,0.9471,0.9416,0.9461,1.010955,1.147148,1.366786,58.604639,0,0.865833,-0.730769,0.274812,0.454484,1.460839,0.423953,1.422637,0.0,0.437333,0,2,9,0.0,0.9459,0.9462,0.945,0.9452,1.0148,0.988574,1.507339,56.748645,0,0.441326,-0.285714,-0.074058,0.431491,1.430755,0.274812,0.865833,-0.021139,0.361088,0,1,10,0.0,0.9453,0.9458,0.9446,0.9453,1.014589,0.930161,1.635752,56.911929,0,0.547697,0.0,0.0,0.409695,1.39781,-0.074058,0.441326,0.01058,-0.042328,0,1,11,0.0,735,10.0,0,1,1
broad_v2,743,2000-06-29 20:00:00,0.9504,2,0.9459,0.9536,0.9457,0.9525,1.014348,1.088047,1.969469,66.380204,0,1.523251,-0.030303,0.692913,0.445,0.95916,0.232558,1.381429,-0.010571,0.467439,0,1,19,0.0,0.9522,0.9537,0.9496,0.9499,1.016719,0.92959,1.816462,60.814046,0,1.402861,-0.130435,-0.242131,0.445175,0.913728,0.692913,1.523251,-0.031496,0.412393,0,0,20,0.0,0.9504,0.9526,0.9497,0.9519,1.016032,0.988774,1.842285,63.35925,0,0.614716,-0.466667,0.15758,0.434269,0.870627,-0.242131,1.402861,0.052637,0.010531,0,0,21,0.0,746,-30.0,0,1,0
broad_v2,748,2000-06-30 16:00:00,0.9575,1,0.9522,0.9602,0.9515,0.9585,1.016945,1.113303,2.170205,71.070391,0,1.624598,-0.111111,0.657277,0.443503,0.763798,0.042004,0.622218,-0.010501,0.115741,0,0,24,0.0,0.9587,0.9594,0.9547,0.9576,1.020023,0.993089,2.301428,68.93078,0,1.64774,-2.636364,-0.114871,0.447269,0.735902,0.657277,1.624598,0.020866,0.336311,0,0,25,0.0,0.9575,0.9603,0.9523,0.9552,1.016843,0.84392,2.335106,63.445481,0,1.381486,-1.26087,-0.240787,0.476188,0.70535,-0.114871,1.64774,-0.010443,-0.251388,0,0,26,0.0,748,40.0,1,0,1
broad_v2,749,2000-06-30 20:00:00,0.9555,2,0.9587,0.9594,0.9547,0.9576,1.020023,0.993089,2.301428,68.93078,0,1.64774,-2.636364,-0.114871,0.447269,0.735902,0.657277,1.624598,0.020866,0.336311,0,0,25,0.0,0.9575,0.9603,0.9523,0.9552,1.016843,0.84392,2.335106,63.445481,0,1.381486,-1.26087,-0.240787,0.476188,0.70535,-0.114871,1.64774,-0.010443,-0.251388,0,0,26,0.0,0.9555,0.9565,0.9522,0.9527,1.015516,0.709593,2.2365,58.245927,0,0.541183,-0.178571,-0.293902,0.475574,0.670673,-0.240787,1.381486,0.031407,-0.010501,0,0,27,0.0,750,40.0,1,0,1
broad_v2,750,2000-07-01 00:00:00,0.9525,3,0.9575,0.9603,0.9523,0.9552,1.016843,0.84392,2.335106,63.445481,0,1.381486,-1.26087,-0.240787,0.476188,0.70535,-0.114871,1.64774,-0.010443,-0.251388,0,0,26,0.0,0.9555,0.9565,0.9522,0.9527,1.015516,0.709593,2.2365,58.245927,0,0.541183,-0.178571,-0.293902,0.475574,0.670673,-0.240787,1.381486,0.031407,-0.010501,0,0,27,0.0,0.9525,0.9526,0.951,0.9523,1.013657,0.671536,2.215252,57.43488,0,0.029512,-6.5,-0.021002,0.454541,0.634254,-0.293902,0.541183,-0.020993,-0.126024,0,0,28,0.0,751,0.0,0,1,0
broad_v2,769,2000-07-06 00:00:00,0.9525,3,0.9541,0.9573,0.9523,0.9535,1.005495,0.718081,0.937279,57.758668,0,1.444597,-2.0,-0.062926,0.364582,0.430414,-0.03143,1.626908,-0.041907,-0.073452,0,0,45,0.0,0.9534,0.9545,0.9513,0.9526,1.004269,0.640925,0.876343,55.061653,0,0.913332,-1.625,-0.083981,0.362855,0.438379,-0.062926,1.444597,-0.010488,-0.105009,0,0,46,0.0,0.9525,0.9537,0.952,0.9527,1.005008,0.652919,0.876343,55.311345,0,0.524138,-2.5,0.020993,0.349647,0.447728,-0.083981,0.913332,-0.010498,0.073584,0,0,47,0.0,771,-30.0,0,1,0
broad_v2,773,2000-07-06 16:00:00,0.9543,1,0.9531,0.9599,0.9523,0.9582,1.005997,1.142378,1.064866,66.971696,1,1.496742,-0.156863,0.532248,0.366787,0.471196,0.020986,0.689361,0.010493,0.031513,0,0,49,0.0,0.9581,0.9585,0.9535,0.9544,1.007303,0.758121,1.082781,56.047878,0,1.555003,-0.243243,-0.387678,0.379365,0.496071,0.532248,1.496742,-0.010436,0.126011,0,0,50,0.0,0.9543,0.9567,0.9514,0.9516,1.005049,0.483964,1.08111,49.624828,0,1.357575,-0.074074,-0.283733,0.393087,0.512243,-0.387678,1.555003,-0.010478,-0.220241,1,0,51,0.0,774,40.0,1,0,1
broad_v2,774,2000-07-06 20:00:00,0.9522,2,0.9581,0.9585,0.9535,0.9544,1.007303,0.758121,1.082781,56.047878,0,1.555003,-0.243243,-0.387678,0.379365,0.496071,0.532248,1.496742,-0.010436,0.126011,0,0,50,0.0,0.9543,0.9567,0.9514,0.9516,1.005049,0.483964,1.08111,49.624828,0,1.357575,-0.074074,-0.283733,0.393087,0.512243,-0.387678,1.555003,-0.010478,-0.220241,1,0,51,0.0,0.9522,0.9522,0.9498,0.9506,1.003174,0.377489,1.05908,47.52987,0,0.627035,-0.5,-0.168315,0.383427,0.51883,-0.283733,1.357575,0.063052,-0.168173,0,0,52,0.0,775,10.0,0,1,1
broad_v2,855,2000-07-25 20:00:00,0.9384,2,0.9376,0.9431,0.9376,0.9406,1.010866,0.996296,1.405358,65.589916,0,1.494999,0.0,0.318945,0.369217,-1.377578,0.490562,1.375858,-0.010664,0.503805,0,0,25,0.0,0.9406,0.9421,0.9379,0.9388,1.008984,0.881738,1.122332,60.541856,0,1.482645,-0.5,-0.191734,0.375458,-1.370579,0.318945,1.494999,0.0,0.031997,0,0,26,0.0,0.9384,0.9392,0.9375,0.9386,1.007712,0.840959,1.05212,59.989392,0,0.864941,-4.5,0.021308,0.361651,-1.36043,-0.191734,1.482645,-0.042608,-0.042648,0,0,27,0.0,857,-30.0,0,1,0
broad_v2,856,2000-07-26 00:00:00,0.9385,3,0.9406,0.9421,0.9379,0.9388,1.008984,0.881738,1.122332,60.541856,0,1.482645,-0.5,-0.191734,0.375458,-1.370579,0.318945,1.494999,0.0,0.031997,0,0,26,0.0,0.9384,0.9392,0.9375,0.9386,1.007712,0.840959,1.05212,59.989392,0,0.864941,-4.5,0.021308,0.361651,-1.36043,-0.191734,1.482645,-0.042608,-0.042648,0,0,27,0.0,0.9385,0.9393,0.9376,0.9389,1.007643,0.832549,1.079995,60.570617,0,0.477622,-2.25,0.042603,0.348644,-1.341996,0.021308,0.864941,-0.010654,0.010667,0,0,28,0.0,857,-30.0,0,1,0
broad_v2,860,2000-07-26 16:00:00,0.9402,1,0.9409,0.945,0.9402,0.9425,1.010013,1.032844,1.201375,67.003347,0,1.49942,-0.4375,0.169761,0.354847,-1.301645,0.180716,0.688252,0.021261,0.149127,0,0,30,0.0,0.9424,0.943,0.9386,0.9398,1.008138,0.764977,1.224719,58.947994,0,1.707266,-0.461538,-0.276655,0.363889,-1.28687,0.169761,1.49942,-0.01061,-0.170177,0,0,31,0.0,0.9402,0.9436,0.9396,0.9422,1.009203,0.914178,1.303644,63.184877,0,1.406374,-0.3,0.212269,0.36736,-1.266769,-0.276655,1.707266,0.042562,0.106542,0,0,32,0.0,860,-30.0,0,1,0
broad_v2,935,2000-08-11 20:00:00,0.9038,2,0.9137,0.914,0.9108,0.9116,1.016993,0.978695,1.811026,65.334264,0,0.837954,-0.380952,-0.230364,0.344995,-2.698113,0.285495,0.595528,0.329417,0.407893,0,8,11,0.0,0.9115,0.9117,0.9029,0.9039,1.008202,0.510397,1.809193,44.729249,0,1.527884,-0.131579,-0.840801,0.392622,-2.752296,-0.230364,0.837954,-0.01097,-0.867369,0,8,12,0.0,0.9038,0.9046,0.9024,0.9029,1.007643,0.449236,1.809193,42.839641,0,0.691646,-0.555556,-0.099679,0.382385,-2.776609,-0.840801,1.527884,-0.011063,-0.055377,1,7,13,0.0,939,10.0,0,1,1
broad_v2,952,2000-08-16 12:00:00,0.909,1,0.9126,0.9167,0.9114,0.9162,1.013796,1.000433,1.894579,68.579766,0,0.830279,-0.333333,0.392927,0.359308,-2.514189,-0.142497,0.452951,0.032884,-0.076746,0,0,28,0.0,0.9162,0.9178,0.9075,0.9091,1.009427,0.584394,1.899491,51.815793,0,1.768324,-0.225352,-0.780992,0.417177,-2.49857,0.392927,0.830279,0.0,-0.427913,0,0,29,0.0,0.909,0.9095,0.9062,0.9093,1.007972,0.600968,1.882453,52.17047,0,1.696019,-9.333333,0.032992,0.413216,-2.468052,-0.780992,1.768324,-0.011,-0.143251,1,0,30,0.0,953,10.0,0,1,1
broad_v2,998,2000-08-26 00:00:00,0.902,3,0.9022,0.9073,0.9014,0.9027,1.009286,0.759159,1.40501,52.167406,0,1.344454,-1.6,0.055389,0.432214,-1.386673,-0.121938,1.53867,0.011085,0.133304,0,2,13,0.0,0.9026,0.9046,0.9016,0.9022,1.009126,0.698206,1.393495,50.79306,0,0.589482,-1.5,-0.044336,0.425315,-1.385225,0.055389,1.344454,-0.011078,0.022188,0,2,14,0.0,0.902,0.9024,0.9018,0.9022,1.009116,0.679756,1.397049,50.79306,0,0.016081,-1.0,0.022168,0.399686,-1.388772,-0.044336,0.589482,-0.022168,0.022183,0,2,15,0.0,999,-5.0,0,0,0
broad_v2,1034,2000-09-04 16:00:00,0.8996,1,0.902,0.904,0.9004,0.901,1.018346,0.864746,2.176057,61.183509,0,1.349938,-0.6,-0.110988,0.42123,-1.553552,0.122005,0.589452,0.044366,0.03333,0,4,10,0.0,0.9009,0.9021,0.8995,0.8995,1.016726,0.760211,2.176229,57.231665,0,1.49565,0.0,-0.155642,0.412441,-1.532296,-0.110988,1.349938,-0.011099,-0.099956,0,3,11,0.0,0.8996,0.9007,0.8964,0.8975,1.012918,0.642867,2.178761,52.374235,0,1.400033,-0.52381,-0.233983,0.418056,-1.521727,-0.155642,1.49565,0.011117,-0.344636,0,2,12,0.0,1035,20.0,0,1,1
broad_v2,1083,2000-09-14 16:00:00,0.8663,1,0.8567,0.8718,0.8565,0.8683,1.001787,0.934274,1.654693,54.082033,1,1.455478,-0.017241,1.335944,0.667624,-2.733905,-0.361896,0.582206,0.011674,0.046724,0,5,12,0.0,0.8681,0.8719,0.8651,0.8661,1.010805,0.857163,1.387201,50.998687,0,1.526618,-0.5,-0.23092,0.677592,-2.786341,1.335944,1.455478,-0.023034,1.004086,0,5,13,0.0,0.8663,0.8667,0.8597,0.8625,1.004508,0.559211,1.381607,46.342668,0,1.122201,-0.736842,-0.44058,0.68979,-2.847014,-0.23092,1.526618,0.023092,-0.624205,0,5,14,0.0,1083,40.0,1,0,1
broad_v2,1084,2000-09-14 20:00:00,0.8625,2,0.8681,0.8719,0.8651,0.8661,1.010805,0.857163,1.387201,50.998687,0,1.526618,-0.5,-0.23092,0.677592,-2.786341,1.335944,1.455478,-0.023034,1.004086,0,5,13,0.0,0.8663,0.8667,0.8597,0.8625,1.004508,0.559211,1.381607,46.342668,0,1.122201,-0.736842,-0.44058,0.68979,-2.847014,-0.23092,1.526618,0.023092,-0.624205,0,5,14,0.0,0.8625,0.8663,0.8625,0.8645,1.007562,0.70632,1.391597,49.121743,0,0.796415,0.0,0.231348,0.670434,-2.880104,-0.44058,1.122201,0.0,0.325695,0,4,15,0.0,1084,-30.0,0,1,0
broad_v2,1089,2000-09-15 16:00:00,0.8631,1,0.8646,0.8699,0.863,0.8652,1.006484,0.69786,1.288412,50.073898,0,1.217522,-2.666667,0.069348,0.621353,-3.008091,-0.092496,0.278525,-0.034686,-0.138857,0,1,18,0.0,0.8653,0.8665,0.8602,0.8629,1.002699,0.473562,1.226976,46.577361,0,1.320465,-1.125,-0.278132,0.630659,-3.057596,0.069348,1.217522,0.011558,-0.32445,0,1,19,0.0,0.8631,0.8652,0.8571,0.8595,0.999314,0.166788,1.258685,41.917646,0,1.209848,-0.666667,-0.418848,0.655243,-3.098837,-0.278132,1.320465,0.023178,-0.360381,0,1,0,0.0,1089,40.0,1,0,1
broad_v2,1121,2000-09-22 20:00:00,0.8779,2,0.8623,0.9008,0.8617,0.8863,1.030685,1.394863,4.218422,81.866787,0,2.250122,-0.025,2.707887,0.807496,-3.224755,0.162338,1.192714,-0.011596,0.513239,0,3,11,0.0,0.8864,0.8906,0.8775,0.8778,1.051426,1.041712,4.850655,68.968775,0,1.400016,-0.034884,-0.979722,0.863676,-3.210298,2.707887,2.250122,0.011283,1.833585,0,3,12,0.0,0.8779,0.8809,0.8764,0.8769,1.051315,0.95001,5.319306,67.751628,0,0.840343,-0.5,-0.114038,0.839463,-3.165355,-0.979722,1.400016,0.011392,-0.125356,0,3,13,0.0,1121,-30.0,0,1,0
broad_v2,1122,2000-09-23 00:00:00,0.8768,3,0.8864,0.8906,0.8775,0.8778,1.051426,1.041712,4.850655,68.968775,0,1.400016,-0.034884,-0.979722,0.863676,-3.210298,2.707887,2.250122,0.011283,1.833585,0,3,12,0.0,0.8779,0.8809,0.8764,0.8769,1.051315,0.95001,5.319306,67.751628,0,0.840343,-0.5,-0.114038,0.839463,-3.165355,-0.979722,1.400016,0.011392,-0.125356,0,3,13,0.0,0.8768,0.8773,0.8759,0.8765,1.050718,0.888349,5.627306,67.184136,0,0.114191,-2.0,-0.034227,0.791266,-3.124872,-0.114038,0.840343,-0.011404,-0.057052,0,3,14,0.0,1123,-30.0,0,1,0
broad_v2,1123,2000-09-25 00:00:00,0.8797,3,0.8779,0.8809,0.8764,0.8769,1.051315,0.95001,5.319306,67.751628,0,0.840343,-0.5,-0.114038,0.839463,-3.165355,-0.979722,1.400016,0.011392,-0.125356,0,3,13,0.0,0.8768,0.8773,0.8759,0.8765,1.050718,0.888349,5.627306,67.184136,0,0.114191,-2.0,-0.034227,0.791266,-3.124872,-0.114038,0.840343,-0.011404,-0.057052,0,3,14,0.0,0.8797,0.8822,0.8784,0.8809,1.054091,0.917723,6.033273,70.146338,0,0.626319,-1.083333,0.136224,0.777296,-3.057895,-0.034227,0.114191,0.365088,0.285421,0,3,15,0.0,1125,-30.0,0,1,0
broad_v2,1140,2000-09-27 20:00:00,0.8812,2,0.8861,0.8886,0.8838,0.8842,1.013822,0.835044,1.69568,66.886769,0,1.401893,-0.210526,-0.214884,0.572202,-2.294617,0.428846,1.321871,0.0,0.226809,0,0,30,0.0,0.8844,0.8867,0.8798,0.8815,1.008761,0.686234,1.548631,61.257109,0,1.21545,-0.586207,-0.328985,0.588869,-2.239308,-0.214884,1.401893,0.022619,-0.452591,0,0,31,0.0,0.8812,0.8843,0.8783,0.8833,1.006989,0.788515,1.600478,63.464841,0,0.894596,-1.380952,0.237745,0.594212,-2.157987,-0.328985,1.21545,-0.034033,-0.170493,0,0,32,0.0,1140,-30.0,0,1,0
broad_v2,1201,2000-10-11 16:00:00,0.8722,1,0.8728,0.8768,0.8716,0.8754,1.006831,1.14589,0.974414,61.304152,0,1.677972,-0.461538,0.297007,0.381913,-0.076479,0.057287,0.758903,0.0,-0.034408,0,1,17,0.0,0.8752,0.876,0.8712,0.8723,1.006412,0.767859,0.995571,52.095254,0,1.663831,-0.37931,-0.332454,0.395199,-0.070446,0.297007,1.677972,-0.022847,-0.045893,0,1,18,0.0,0.8722,0.8742,0.8678,0.8685,1.002652,0.34425,1.000151,43.474274,0,1.496102,-0.189189,-0.426022,0.421212,-0.084571,-0.332454,1.663831,-0.011464,-0.390266,1,1,19,0.0,1201,40.0,1,0,1
broad_v2,1202,2000-10-11 20:00:00,0.8682,2,0.8752,0.876,0.8712,0.8723,1.006412,0.767859,0.995571,52.095254,0,1.663831,-0.37931,-0.332454,0.395199,-0.070446,0.297007,1.677972,-0.022847,-0.045893,0,1,18,0.0,0.8722,0.8742,0.8678,0.8685,1.002652,0.34425,1.000151,43.474274,0,1.496102,-0.189189,-0.426022,0.421212,-0.084571,-0.332454,1.663831,-0.011464,-0.390266,1,1,19,0.0,0.8682,0.87,0.8677,0.8683,1.002507,0.319477,0.996624,43.070287,0,0.981387,-5.0,0.011517,0.410136,-0.100829,-0.426022,1.496102,-0.034542,-0.011523,0,0,20,0.0,1203,40.0,1,0,1
broad_v2,1277,2000-10-28 00:00:00,0.8393,3,0.8329,0.8443,0.8326,0.8399,1.012128,0.963376,2.156545,61.306906,0,1.62948,-0.042857,0.833433,0.568975,-2.59519,0.120062,1.470129,0.0,0.313253,0,6,8,0.0,0.8401,0.8415,0.8387,0.8392,1.019664,0.915251,2.190614,59.734754,0,0.75826,-0.555556,-0.107245,0.552607,-2.610403,0.833433,1.62948,0.023812,0.732645,0,6,9,0.0,0.8393,0.8401,0.8385,0.8387,1.019581,0.875265,2.239581,58.579213,0,0.060903,-0.333333,-0.071539,0.527068,-2.63348,-0.107245,0.75826,0.011916,-0.023846,0,6,10,0.0,1280,-30.0,0,1,0
broad_v2,1278,2000-10-30 00:00:00,0.8411,3,0.8401,0.8415,0.8387,0.8392,1.019664,0.915251,2.190614,59.734754,0,0.75826,-0.555556,-0.107245,0.552607,-2.610403,0.833433,1.62948,0.023812,0.732645,0,6,9,0.0,0.8393,0.8401,0.8385,0.8387,1.019581,0.875265,2.239581,58.579213,0,0.060903,-0.333333,-0.071539,0.527068,-2.63348,-0.107245,0.75826,0.011916,-0.023846,0,6,10,0.0,0.8411,0.8417,0.839,0.8397,1.020541,0.898942,2.351768,60.235987,0,0.352946,-0.5,-0.166726,0.514357,-2.653209,-0.071539,0.060903,0.286157,0.05963,0,6,11,0.0,1279,10.0,0,1,1
broad_v2,1283,2000-10-30 20:00:00,0.8428,2,0.8466,0.853,0.845,0.8496,1.031351,1.072739,3.38754,72.850442,0,2.088533,-0.533333,0.353107,0.553856,-2.650895,0.661391,1.198153,-0.011811,0.595238,0,5,14,0.0,0.8496,0.8498,0.8414,0.8428,1.026734,0.799142,3.496903,58.290413,0,1.822898,-0.205882,-0.806834,0.589636,-2.643035,0.353107,2.088533,0.0,-0.426036,0,4,15,0.0,0.8428,0.8445,0.8404,0.841,1.024265,0.714647,3.437577,55.148377,0,1.216454,-0.333333,-0.214031,0.583513,-2.629489,-0.806834,1.822898,0.0,-0.11885,1,3,16,0.0,1284,10.0,0,1,1
broad_v2,1284,2000-10-31 00:00:00,0.8411,3,0.8496,0.8498,0.8414,0.8428,1.026734,0.799142,3.496903,58.290413,0,1.822898,-0.205882,-0.806834,0.589636,-2.643035,0.353107,2.088533,0.0,-0.426036,0,4,15,0.0,0.8428,0.8445,0.8404,0.841,1.024265,0.714647,3.437577,55.148377,0,1.216454,-0.333333,-0.214031,0.583513,-2.629489,-0.806834,1.822898,0.0,-0.11885,1,3,16,0.0,0.8411,0.8422,0.8392,0.8411,1.021685,0.696689,3.386261,55.292558,0,0.730254,0.0,0.0,0.567246,-2.612412,-0.214031,1.216454,0.011891,-0.142789,0,2,17,0.0,1285,0.0,0,1,0
