timestamp,confidence,signal,candle_body,momentum,bb_pos,strength
2025.03.05 16:00:00,0.660614527,1,0.441014,0.13044,0.98839,WEAK
2025.03.06 12:00:00,0.693612033,1,0.156628,-0.024089,0.827609,WEAK
2025.03.10 12:00:00,0.661051276,1,0.429891,0.003884,0.843164,WEAK
2025.03.11 00:00:00,0.717944626,1,0.093903,0.087861,0.312824,MEDIUM
2025.03.14 12:00:00,0.802593764,1,0.067224,0.018579,0.426267,STRONG
2025.03.14 20:00:00,0.851596747,1,0.098161,0.106113,0.362398,STRONG
2025.03.17 08:00:00,0.666398075,1,0.053315,-0.003867,0.458509,WEAK
2025.03.18 16:00:00,0.718297541,1,0.223865,0.013898,0.929676,MEDIUM
2025.03.20 16:00:00,0.869616712,1,0.107981,-0.000773,0.194918,STRONG
2025.03.20 20:00:00,0.724454838,1,0.011568,0.160795,0.227497,MEDIUM
2025.03.21 08:00:00,0.749259467,1,0.006955,-0.118261,0.041301,MEDIUM
2025.03.24 00:00:00,0.757429756,1,0.311589,-0.134789,0.21068,MEDIUM
2025.03.24 08:00:00,0.855928773,1,0.280242,0.011618,0.441157,STRONG
2025.03.24 20:00:00,0.88383838,1,0.150891,0.039549,0.259363,STRONG
2025.03.25 12:00:00,0.747335734,1,0.328833,0.078291,0.712573,MEDIUM
2025.03.26 16:00:00,0.825983659,1,0.020161,-0.06986,0.092579,STRONG
2025.03.27 00:00:00,0.820826697,1,0.026379,-0.06755,0.116995,STRONG
2025.03.27 04:00:00,0.65962329,1,0.248427,0.142961,0.487352,WEAK
2025.03.31 20:00:00,0.766091997,1,0.078192,0.145118,0.321118,MEDIUM
2025.04.01 16:00:00,0.892231532,1,0.283911,-0.049668,0.346382,STRONG
2025.04.02 04:00:00,0.692994323,1,0.059605,-0.030984,0.301367,WEAK
2025.04.04 12:00:00,0.674434413,1,0.137684,-0.103273,0.481421,WEAK
2025.04.07 00:00:00,0.734528699,1,0.601892,-0.234181,0.234116,MEDIUM
2025.04.08 00:00:00,0.733893244,1,0.282315,0.05587,0.106469,MEDIUM
2025.04.08 12:00:00,0.673862342,1,0.185503,-0.166336,0.245941,WEAK
2025.04.09 00:00:00,0.676367777,1,0.514253,-0.047825,0.381674,WEAK
2025.04.09 20:00:00,0.712074355,1,0.46706,-0.067443,0.55489,MEDIUM
2025.04.11 20:00:00,0.715259314,1,0.173628,0.102067,0.849153,MEDIUM
2025.04.23 08:00:00,0.663106091,1,0.10961,-0.058704,0.384079,WEAK
2025.04.24 00:00:00,0.773763033,1,0.156664,-0.040754,0.16737,MEDIUM
2025.04.24 08:00:00,0.667539163,1,0.234558,-0.003015,0.317714,WEAK
2025.04.25 08:00:00,0.690711509,1,0.112763,-0.039912,0.416765,WEAK
2025.04.29 08:00:00,0.666025794,1,0.111102,0.017172,0.869467,WEAK
2025.05.01 08:00:00,0.761057313,1,0.236398,-0.142936,0.229653,MEDIUM
2025.05.02 00:00:00,0.770464303,1,0.076814,0.037707,0.117043,MEDIUM
2025.05.05 00:00:00,0.720327146,1,0.072337,-0.030914,0.217306,MEDIUM
2025.05.05 12:00:00,0.693124744,1,0.366814,0.05047,0.72609,WEAK
2025.05.05 20:00:00,0.766233468,1,0.17072,0.008289,0.484017,MEDIUM
2025.05.06 04:00:00,0.710576629,1,0.25334,-0.05427,0.629374,MEDIUM
2025.05.06 20:00:00,0.706618871,1,0.077047,0.039697,0.978489,MEDIUM
2025.05.08 00:00:00,0.747643236,1,0.075212,0.037651,0.353207,MEDIUM
2025.05.08 12:00:00,0.767694297,1,0.434554,-0.149307,0.511866,MEDIUM
2025.05.09 00:00:00,0.65285745,1,-0.005287,-0.131454,0.06017,WEAK
2025.05.09 08:00:00,0.786483401,1,0.254708,0.092347,0.270088,MEDIUM
2025.05.12 12:00:00,0.745997625,1,0.015156,-0.139835,0.016941,MEDIUM
2025.05.13 00:00:00,0.754857766,1,0.093335,-0.006838,0.092316,MEDIUM
2025.05.15 00:00:00,0.673612207,1,0.17103,-0.027917,0.569291,WEAK
2025.05.15 20:00:00,0.708245227,1,0.117254,0.174163,0.681784,MEDIUM
2025.05.16 20:00:00,0.778709619,1,0.110665,0.130563,0.338031,MEDIUM
2025.05.19 20:00:00,0.668129117,1,0.045656,-0.007493,0.919777,WEAK
2025.05.20 16:00:00,0.664581289,1,0.232586,-0.005999,0.824445,WEAK
2025.05.21 12:00:00,0.694399047,1,0.175078,-0.014189,0.874238,WEAK
2025.05.27 12:00:00,0.699522669,1,0.183605,0.088008,0.702069,WEAK
2025.05.28 08:00:00,0.83737275,1,0.272411,-0.070522,0.33352,STRONG
2025.05.28 16:00:00,0.823947163,1,0.041559,-0.121791,0.082867,STRONG
2025.05.29 04:00:00,0.843781363,1,0.085567,0.025344,0.06953,STRONG
2025.05.29 08:00:00,0.697003232,1,0.151558,0.053656,0.209561,WEAK
2025.06.02 20:00:00,0.708734628,1,0.15948,-0.008877,0.950687,MEDIUM
2025.06.06 20:00:00,0.781305403,1,0.044361,0.062189,0.253037,MEDIUM
2025.06.09 16:00:00,0.700164505,1,0.161523,-0.065762,0.54133,MEDIUM
2025.06.10 12:00:00,0.871949102,1,0.142888,0.177619,0.099092,STRONG
2025.06.11 08:00:00,0.822554688,1,0.087444,-0.077183,0.205172,STRONG
2025.06.11 12:00:00,0.674422557,1,0.182706,0.153742,0.445555,WEAK
2025.06.12 12:00:00,0.734748664,1,0.324019,0.27287,1.009162,MEDIUM
2025.06.12 20:00:00,0.751364116,1,0.156472,0.021353,0.938021,MEDIUM
2025.06.13 08:00:00,0.712155229,1,0.185114,-0.066518,0.609284,MEDIUM
2025.06.13 16:00:00,0.687879773,1,0.448704,-0.043633,0.795172,WEAK
2025.06.18 00:00:00,0.751989087,1,0.090088,0.001491,-0.094637,MEDIUM
2025.06.18 08:00:00,0.666507591,1,0.068387,0.089379,0.128485,WEAK
2025.06.18 16:00:00,0.699601482,1,0.07134,-0.018604,0.214559,WEAK
2025.06.19 08:00:00,0.681511652,1,0.122141,-0.032121,0.246768,WEAK
2025.06.19 20:00:00,0.709355529,1,0.321496,0.057391,0.4615,MEDIUM
2025.06.23 08:00:00,0.694369711,1,0.038019,0.046258,0.217605,WEAK
2025.06.23 16:00:00,0.868538489,1,0.742651,0.125654,0.841007,STRONG
2025.06.25 16:00:00,0.701352962,1,0.318908,0.025017,0.81334,MEDIUM
2025.06.26 16:00:00,0.71374709,1,0.266814,0.050367,0.905912,MEDIUM
2025.06.27 20:00:00,0.673298675,1,0.07727,-0.15033,0.656788,WEAK
2025.07.01 20:00:00,0.694349764,1,0.159316,0.128437,0.719567,WEAK
2025.07.02 16:00:00,0.751233066,1,0.169468,-0.190597,-0.065193,MEDIUM
2025.07.02 20:00:00,0.705516736,1,0.022004,0.468923,0.033838,MEDIUM
2025.07.03 00:00:00,0.687977215,1,0.100386,0.006605,0.150998,WEAK
2025.07.03 08:00:00,0.76566842,1,0.25541,0.013213,0.303754,MEDIUM
2025.07.03 16:00:00,0.860500601,1,0.259335,0.197285,0.291273,STRONG
2025.07.03 20:00:00,0.658784435,1,0.02783,0.204978,0.321351,WEAK
2025.07.04 16:00:00,0.743355105,1,0.085733,0.009535,0.367326,MEDIUM
2025.07.07 12:00:00,0.871114781,1,0.27391,-0.027249,0.271269,STRONG
2025.07.07 20:00:00,0.845653301,1,0.038969,-0.033838,0.143175,STRONG
2025.07.08 16:00:00,0.757966461,1,0.007364,-0.279439,0.083896,MEDIUM
2025.07.08 20:00:00,0.743596439,1,0.100057,0.383734,0.219206,MEDIUM
2025.07.09 00:00:00,0.692299592,1,0.028706,-0.007365,0.20108,WEAK
2025.07.09 08:00:00,0.675099644,1,0.116165,0.111326,0.37412,WEAK
2025.07.09 20:00:00,0.742179597,1,0.013985,0.012519,0.280083,MEDIUM
2025.07.10 16:00:00,0.798072215,1,0.027278,-0.175558,0.065108,MEDIUM
2025.07.10 20:00:00,0.717961575,1,0.104579,0.206902,0.279047,MEDIUM
2025.07.11 04:00:00,0.811390186,1,0.00959,0.019933,0.108232,STRONG
2025.07.11 16:00:00,0.732050794,1,0.017029,-0.111886,-0.063167,MEDIUM
2025.07.14 00:00:00,0.780258898,1,0.102231,-0.049688,0.059101,MEDIUM
2025.07.14 08:00:00,0.650555771,1,-0.00371,-0.150685,0.066055,WEAK
2025.07.14 12:00:00,0.744646026,1,0.017807,0.139018,0.127316,MEDIUM
2025.07.15 00:00:00,0.777072465,1,0.092293,-0.037247,0.115462,MEDIUM
2025.07.15 08:00:00,0.668961343,1,0.112296,0.005213,0.229591,WEAK
2025.07.16 00:00:00,0.736059445,1,0.126185,-0.017939,0.142612,MEDIUM
2025.07.16 16:00:00,0.651037945,1,0.214578,-0.133006,0.382519,WEAK
2025.07.17 08:00:00,0.709916525,1,0.111853,-0.073971,0.40135,MEDIUM
2025.07.25 20:00:00,0.786636182,1,0.069247,0.029816,0.035025,MEDIUM
2025.07.28 00:00:00,0.658351661,1,0.193403,-0.017139,0.147945,WEAK
2025.07.28 12:00:00,0.780233217,1,0.125766,-0.023125,0.231566,MEDIUM
2025.07.29 16:00:00,0.784678124,1,0.178427,-0.054826,0.177224,MEDIUM
2025.07.30 08:00:00,0.655974507,1,0.127173,-0.060677,0.376781,WEAK
2025.07.31 00:00:00,0.853378093,1,0.165267,0.015877,0.048992,STRONG
2025.07.31 16:00:00,0.806821526,1,0.047645,-0.174132,0.09658,STRONG
2025.08.01 00:00:00,0.801445796,1,0.024981,-0.040154,0.121806,STRONG
2025.08.01 12:00:00,0.790697383,1,0.927425,-0.158812,0.53188,MEDIUM
2025.08.01 20:00:00,0.705857937,1,0.287577,-0.197858,0.557026,MEDIUM
2025.08.04 04:00:00,0.706763695,1,0.124267,-0.034696,0.571893,MEDIUM
2025.08.06 12:00:00,0.667769979,1,0.252302,0.013553,0.779624,WEAK
2025.08.14 20:00:00,0.701594539,1,0.048782,0.017011,0.567109,MEDIUM
2025.08.19 00:00:00,0.705103339,1,0.042955,-0.036293,0.02287,MEDIUM
2025.08.19 04:00:00,0.696749203,1,0.020733,-0.07187,0.101729,WEAK
2025.08.19 08:00:00,0.701789614,1,0.111685,0.071181,0.277427,MEDIUM
2025.08.19 20:00:00,0.83649824,1,0.023717,-0.055617,0.106057,STRONG
2025.08.20 08:00:00,0.804397125,1,0.197027,0.069828,0.306722,STRONG
2025.08.21 00:00:00,0.76655162,1,0.044587,0.005949,0.123361,MEDIUM
2025.08.21 08:00:00,0.72523106,1,0.100254,-0.095182,0.253345,MEDIUM
2025.08.22 00:00:00,0.742671587,1,0.105066,-0.04101,0.076501,MEDIUM
2025.08.22 08:00:00,0.847006785,1,0.146866,-0.016427,0.153658,STRONG
2025.08.22 16:00:00,0.69361102,1,0.827332,0.039532,0.962471,WEAK
2025.08.25 04:00:00,0.684917721,1,0.108795,-0.036311,0.826935,WEAK
2025.08.26 00:00:00,0.723207323,1,0.198059,0.015618,0.616984,MEDIUM
2025.08.26 08:00:00,0.67940813,1,0.050507,-0.120444,0.507253,WEAK
2025.08.29 16:00:00,0.737531719,1,0.353124,0.002231,0.726109,MEDIUM
2025.09.02 16:00:00,0.804298983,1,0.303155,0.016492,-0.003828,STRONG
2025.09.02 20:00:00,0.73474427,1,0.030605,0.245087,0.077403,MEDIUM
2025.09.03 08:00:00,0.792539083,1,0.279709,-0.205085,0.257361,MEDIUM
2025.09.03 12:00:00,0.666995749,1,0.136314,0.463515,0.341589,WEAK
2025.09.04 08:00:00,0.673958465,1,0.203652,-0.067039,0.499589,WEAK
2025.09.04 20:00:00,0.751443635,1,0.104946,0.014907,0.479933,MEDIUM
2025.09.11 12:00:00,0.8394516,1,0.223704,-0.082204,0.602817,STRONG
2025.09.12 12:00:00,0.71801153,1,0.073098,-0.045083,0.51411,MEDIUM
2025.09.18 00:00:00,0.690730518,1,0.046966,-0.026432,0.568512,WEAK
2025.09.18 20:00:00,0.754684156,1,0.005903,0.076103,-0.057266,MEDIUM
2025.09.19 00:00:00,0.720392718,1,0.025832,-0.033224,-0.010727,MEDIUM
2025.09.19 16:00:00,0.79457457,1,0.104577,0.038625,0.03103,MEDIUM
2025.09.22 00:00:00,0.765831751,1,0.030443,-0.069061,0.096232,MEDIUM
2025.09.22 08:00:00,0.69009295,1,0.261565,0.043856,0.266646,WEAK
2025.09.23 12:00:00,0.66205079,1,0.151579,0.074887,0.535419,WEAK
2025.09.24 20:00:00,0.771064069,1,0.037181,0.119169,0.087319,MEDIUM
2025.09.25 20:00:00,0.760857611,1,0.019488,-0.089234,-0.068136,MEDIUM
2025.09.26 00:00:00,0.654950755,1,0.101907,0.039028,0.029828,WEAK
2025.10.01 20:00:00,0.678123872,1,0.019293,0.029707,0.810559,WEAK
2025.10.03 00:00:00,0.688520291,1,0.095208,-0.061776,0.351928,WEAK
2025.10.03 08:00:00,0.725697764,1,0.167194,-0.0335,0.473626,MEDIUM
2025.10.06 00:00:00,0.664076424,1,0.02381,-0.300086,0.225379,WEAK
2025.10.06 12:00:00,0.823404333,1,0.014139,-0.014905,0.225492,STRONG
2025.10.06 16:00:00,0.668749209,1,0.280509,0.156527,0.64957,WEAK
2025.10.07 16:00:00,0.871117364,1,0.213497,0.129181,0.367607,STRONG
2025.10.08 08:00:00,0.860112824,1,0.112614,-0.04481,0.145676,STRONG
2025.10.08 12:00:00,0.691292261,1,0.081971,0.123283,0.26098,WEAK
2025.10.08 20:00:00,0.88598912,1,0.118628,-0.011965,0.206805,STRONG
2025.10.09 12:00:00,0.901209583,1,0.170342,0.111662,0.193719,STRONG
2025.10.09 20:00:00,0.779687385,1,0.063145,-0.085022,-0.04543,MEDIUM
2025.10.10 00:00:00,0.676539147,1,0.012778,0.092625,0.032752,WEAK
2025.10.10 04:00:00,0.712759081,1,0.033812,0.058683,0.097726,MEDIUM
2025.10.10 16:00:00,0.889671827,1,0.495309,0.052031,0.374564,STRONG
2025.10.10 20:00:00,0.652929079,1,0.063652,0.476323,0.430448,WEAK
2025.10.13 12:00:00,0.724267982,1,0.052499,0.073603,0.390589,MEDIUM
2025.10.14 16:00:00,0.884014055,1,0.419748,0.089824,0.4529,STRONG
2025.10.16 20:00:00,0.714255415,1,0.059548,0.062634,0.834591,MEDIUM
2025.10.21 00:00:00,0.808111312,1,0.073803,-0.024628,0.277328,STRONG
2025.10.21 12:00:00,0.82933501,1,0.050796,-0.049356,0.043357,STRONG
2025.10.22 00:00:00,0.763570698,1,0.010471,-0.035915,0.083003,MEDIUM
2025.10.22 04:00:00,0.701242235,1,0.062037,0.055388,0.19997,MEDIUM
2025.10.22 12:00:00,0.760913226,1,0.020265,-0.053334,-0.057833,MEDIUM
2025.10.22 16:00:00,0.732010179,1,0.355989,0.079668,0.324816,MEDIUM
2025.10.23 08:00:00,0.655141758,1,0.078653,0.06677,0.278841,WEAK
2025.10.23 20:00:00,0.812799778,1,0.091559,-0.022538,0.17748,STRONG
2025.10.24 12:00:00,0.796486668,1,0.184337,-0.003759,0.467703,MEDIUM
2025.10.24 20:00:00,0.886108882,1,0.110442,0.057949,0.184694,STRONG
2025.10.27 08:00:00,0.661951944,1,0.07654,-0.018028,0.421503,WEAK
2025.10.28 16:00:00,0.810764124,1,0.041386,-0.236464,0.075863,STRONG
2025.10.29 00:00:00,0.793324099,1,0.042946,-0.019594,0.044696,MEDIUM
2025.10.29 16:00:00,0.766678986,1,0.179171,-0.01364,0.116902,MEDIUM
2025.10.30 00:00:00,0.853399004,1,0.084827,0.286899,0.112769,STRONG
2025.10.30 16:00:00,0.785623921,1,0.136066,-0.141603,0.111006,MEDIUM
2025.10.31 00:00:00,0.723039296,1,0.110948,0.011416,0.197594,MEDIUM
2025.10.31 16:00:00,0.785533497,1,0.163008,-0.05647,0.176007,MEDIUM
2025.11.03 12:00:00,0.701719791,1,0.012951,0.025921,0.242697,MEDIUM
2025.11.05 04:00:00,0.736932861,1,0.047612,0.027671,0.07391,MEDIUM
2025.11.05 08:00:00,0.652750014,1,0.134973,0.044569,0.19691,WEAK
2025.11.05 16:00:00,0.735093784,1,0.102768,0.015371,0.256758,MEDIUM
2025.11.07 12:00:00,0.664208044,1,0.250554,0.009928,0.872972,WEAK
2025.11.11 12:00:00,0.707486996,1,0.319637,0.038883,0.734605,MEDIUM
2025.11.12 16:00:00,0.825742704,1,0.261047,-0.090105,0.341368,STRONG
2025.11.13 08:00:00,0.731101374,1,0.294158,-0.109798,0.582246,MEDIUM
2025.11.14 04:00:00,0.657332278,1,0.009887,0.028169,0.48951,WEAK
2025.11.14 20:00:00,0.66077961,1,0.09185,0.188192,0.72327,WEAK
2025.11.17 08:00:00,0.653441067,1,0.164836,-0.043375,0.637499,WEAK
2025.11.18 12:00:00,0.670206466,1,0.006082,-0.111804,0.357237,WEAK
2025.11.18 20:00:00,0.767349338,1,0.031191,0.032736,0.260812,MEDIUM
2025.11.19 04:00:00,0.811229016,1,0.101933,-0.019039,0.296644,STRONG
2025.11.20 04:00:00,0.726220415,1,0.050563,-0.054427,0.006713,MEDIUM
2025.11.20 08:00:00,0.676249807,1,0.201081,0.089739,0.205541,WEAK
2025.11.20 12:00:00,0.720681962,1,0.125995,-0.02069,0.323715,MEDIUM
2025.11.20 20:00:00,0.777335521,1,0.02907,0.006123,0.237717,MEDIUM
2025.11.21 12:00:00,0.765009824,1,0.17426,-0.156983,0.396882,MEDIUM
2025.11.24 04:00:00,0.659760035,1,0.103038,0.021398,0.624533,WEAK
2025.11.24 12:00:00,0.667524174,1,0.118274,-0.001528,0.744334,WEAK
2025.11.26 00:00:00,0.676808904,1,0.1032,0.028889,0.970718,WEAK
2025.11.27 12:00:00,0.6625635,1,0.218984,0.015141,0.815735,WEAK
2025.11.28 12:00:00,0.70378415,1,0.132324,-0.002273,0.606267,MEDIUM
2025.12.02 00:00:00,0.825678852,1,0.039357,-0.040127,0.153253,STRONG
2025.12.02 20:00:00,0.867275773,1,0.142287,0.084223,0.310468,STRONG
2025.12.08 12:00:00,0.703428244,1,0.02027,-0.002253,0.316025,MEDIUM
2025.12.08 16:00:00,0.731708065,1,0.030772,-0.061591,0.279429,MEDIUM
2025.12.09 00:00:00,0.737029374,1,0.133506,-0.04655,0.42636,MEDIUM
2025.12.09 08:00:00,0.730113152,1,0.101149,-0.023263,0.802516,MEDIUM
2025.12.10 00:00:00,0.741885175,1,0.051133,0.000752,0.044489,MEDIUM
2025.12.10 08:00:00,0.657908197,1,0.047321,0.057153,0.320959,WEAK
2025.12.11 08:00:00,0.679661474,1,0.076279,-0.048648,0.894739,WEAK
2025.12.12 00:00:00,0.676652072,1,0.089603,-0.015692,0.80097,WEAK
2025.12.15 20:00:00,0.722773715,1,0.06205,-0.0419,0.44768,MEDIUM
2025.12.17 12:00:00,0.875771904,1,0.232847,0.064606,0.246427,STRONG
2025.12.18 12:00:00,0.785968816,1,0.586851,0.005247,0.880451,MEDIUM
2025.12.18 20:00:00,0.687943716,1,0.005231,0.04039,0.481602,WEAK
2025.12.23 20:00:00,0.702271209,1,0.321082,0.007423,0.934893,MEDIUM
2025.12.26 20:00:00,0.658430992,1,0.024448,0.061568,0.495945,WEAK
2025.12.29 12:00:00,0.787027593,1,0.022233,-0.033398,0.330841,MEDIUM
2025.12.29 20:00:00,0.804658248,1,0.199812,0.017802,0.683914,STRONG
2025.12.31 00:00:00,0.670801865,1,0.0208,-0.021544,-0.034698,WEAK
2025.12.31 12:00:00,0.860513702,1,0.124124,0.05214,0.122925,STRONG
2025.12.31 20:00:00,0.814959902,1,0.02081,0.334281,0.200825,STRONG
